Non-bionmin S3;Non-bionmin S3;Non-bionmin S3;Non-bionmin S3;Non-bionmin S3
Deformation;Standard force;Standard travel;SG1;Test time
mm;N;mm;V;s
1.894780517;1953.711792;1.894780517;0;57.7
1.898117065;1949.062378;1.898117065;0;57.8
1.901452184;1944.383057;1.901452184;0;57.9
1.904799938;1939.757446;1.904799938;0;58
1.908132672;1935.270142;1.908132672;0;58.1
1.911455274;1930.99292;1.911455274;0;58.2
1.914792776;1926.786499;1.914792776;0;58.3
1.91810298;1922.331177;1.91810298;0;58.4
1.92143929;1917.94165;1.92143929;0;58.5
1.924766064;1913.644775;1.924766064;0;58.6
1.928107619;1909.4021;1.928107619;0;58.7
1.931432724;1905.470459;1.931432724;0;58.8
1.934759736;1901.709961;1.934759736;0;58.9
1.938106418;1897.888428;1.938106418;0;59
1.941457868;1893.968872;1.941457868;0;59.1
1.944800496;1889.856323;1.944800496;0;59.2
1.948114991;1885.769897;1.948114991;0;59.3
1.951449156;1881.842407;1.951449156;0;59.4
1.954785347;1878.213013;1.954785347;0;59.5
1.958112359;1874.879517;1.958112359;0;59.6
1.961469412;1871.522339;1.961469412;0;59.7
1.964797974;1867.968262;1.964797974;0;59.8
1.968135357;1864.506104;1.968135357;0;59.9
1.971458077;1861.074341;1.971458077;0;60
1.974793315;1857.737671;1.974793315;0;60.1
1.978122234;1854.751587;1.978122234;0;60.2
1.978441715;1854.456665;1.978441715;0;60.21
