Non-bionmin S6,Non-bionmin S6,Non-bionmin S6,Non-bionmin S6,Non-bionmin S6
1.910907149,2045.87793,1.910907149,0,58.2
1.914265156,2035.36438,1.914265156,0,58.3
1.917607784,2024.972656,1.917607784,0,58.4
1.920928836,2014.914673,1.920928836,0,58.5
1.924277663,2005.012085,1.924277663,0,58.6
1.927614212,1994.846191,1.927614212,0,58.7
1.93093574,1984.710327,1.93093574,0,58.8
1.934264064,1974.791504,1.934264064,0,58.9
1.93758893,1965.051636,1.93758893,0,59
1.94091773,1955.49231,1.94091773,0,59.1
1.94425416,1946.383545,1.94425416,0,59.2
1.947590947,1937.44873,1.947590947,0,59.3
1.950930595,1928.537109,1.950930595,0,59.4
1.954262495,1919.811279,1.954262495,0,59.5
1.957581401,1911.135986,1.957581401,0,59.6
1.960909128,1902.712158,1.960909128,0,59.7
1.964218855,1894.585938,1.964218855,0,59.8
1.967551947,1886.772461,1.967551947,0,59.9
1.970893621,1879.056396,1.970893621,0,60
1.974235415,1871.253174,1.974235415,0,60.1
1.977590203,1863.535034,1.977590203,0,60.2
1.980920434,1856.003052,1.980920434,0,60.3
1.984246016,1848.602051,1.984246016,0,60.4
1.987591505,1841.532471,1.987591505,0,60.5
1.990920305,1834.743164,1.990920305,0,60.6
1.994260311,1827.823242,1.994260311,0,60.7
1.997601509,1820.836304,1.997601509,0,60.8
2.000939369,1813.880615,2.000939369,0,60.9
2.004266977,1807.198608,2.004266977,0,61
2.007585049,1800.707153,2.007585049,0,61.1
2.010937214,1794.519531,2.010937214,0,61.2
2.014279366,1788.515503,2.014279366,0,61.3
2.017594099,1782.420044,2.017594099,0,61.4
2.02090621,1776.052002,2.02090621,0,61.5
2.024227619,1769.818604,2.024227619,0,61.6
2.027553797,1763.699341,2.027553797,0,61.7
2.030894995,1757.628662,2.030894995,0,61.8
2.034260511,1751.970825,2.034260511,0,61.9
2.037588358,1746.41687,2.037588358,0,62
2.040913105,1740.734375,2.040913105,0,62.1
2.044245243,1735.019287,2.044245243,0,62.2
2.047567844,1729.297241,2.047567844,0,62.3
2.050908804,1723.550415,2.050908804,0,62.4
2.054233789,1717.775879,2.054233789,0,62.5
2.057569981,1712.265015,2.057569981,0,62.6
2.060926914,1706.884521,2.060926914,0,62.7
2.064253807,1701.28186,2.064253807,0,62.8
2.067592144,1695.642212,2.067592144,0,62.9
2.070924759,1690.156738,2.070924759,0,63
