BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1
Deformation,Standard force,Standard travel,SG1,Test time
mm,N,mm,V,s
0.484246016,2283.257324,0.484246016,0,15.4
0.487590134,2296.401123,0.487590134,0,15.5
0.490933865,2309.533203,0.490933865,0,15.6
0.494258523,2322.935547,0.494258523,0,15.7
0.497588068,2336.260498,0.497588068,0,15.8
0.500935435,2349.313477,0.500935435,0,15.9
0.504254818,2362.479492,0.504254818,0,16
0.507584691,2375.558594,0.507584691,0,16.1
0.510925829,2388.657715,0.510925829,0,16.2
0.514254391,2402.173828,0.514254391,0,16.3
0.517575741,2415.742188,0.517575741,0,16.4
0.520906746,2429.021484,0.520906746,0,16.5
0.52424252,2442.172363,0.52424252,0,16.6
0.527573228,2455.075439,0.527573228,0,16.7
0.530890942,2467.944092,0.530890942,0,16.8
0.534213901,2480.920654,0.534213901,0,16.9
0.537561595,2494.297852,0.537561595,0,17
0.540886581,2507.83374,0.540886581,0,17.1
0.544227183,2521.125,0.544227183,0,17.2
0.54757154,2534.216309,0.54757154,0,17.3
0.550905943,2547.161377,0.550905943,0,17.4
0.554239929,2560.165039,0.554239929,0,17.5
0.557584882,2573.409424,0.557584882,0,17.6
0.560921729,2587.07959,0.560921729,0,17.7
0.564264119,2600.618164,0.564264119,0,17.8
0.567583859,2613.799561,0.567583859,0,17.9
0.570933402,2626.79834,0.570933402,0,18
0.574263036,2639.572266,0.574263036,0,18.1
0.577603221,2652.337158,0.577603221,0,18.2
0.580920994,2665.221436,0.580920994,0,18.3
0.584269881,2678.491943,0.584269881,0,18.4
0.587581575,2691.567139,0.587581575,0,18.5
0.590909779,2704.153076,0.590909779,0,18.6
0.594237745,2716.785889,0.594237745,0,18.7
0.597568393,2729.471436,0.597568393,0,18.8
0.600900531,2742.132568,0.600900531,0,18.9
0.60424614,2754.992188,0.60424614,0,19
0.607582569,2767.872803,0.607582569,0,19.1
0.61090517,2780.297607,0.61090517,0,19.2
0.614240587,2792.448486,0.614240587,0,19.3
0.617564976,2804.601807,0.617564976,0,19.4
0.620899677,2816.841553,0.620899677,0,19.5
0.62423557,2829.094482,0.62423557,0,19.6
0.627572536,2841.615967,0.627572536,0,19.7
0.630911589,2854.409668,0.630911589,0,19.8
0.634251595,2866.888916,0.634251595,0,19.9
0.637575448,2878.756836,0.637575448,0,20
0.64091295,2890.666016,0.64091295,0,20.1
0.644260228,2902.720215,0.644260228,0,20.2
0.64759177,2914.756348,0.64759177,0,20.3
0.650901198,2927.104248,0.650901198,0,20.4
0.654241502,2939.538086,0.654241502,0,20.5
0.657571733,2951.599365,0.657571733,0,20.6
0.660910368,2963.27002,0.660910368,0,20.7
0.66424197,2974.641357,0.66424197,0,20.8
0.667586505,2986.081299,0.667586505,0,20.9
0.670924187,2997.594482,0.670924187,0,21
0.674239159,3009.196533,0.674239159,0,21.1
0.677575946,3021.038086,0.677575946,0,21.2
0.680912137,3032.439941,0.680912137,0,21.3
0.68424207,3043.59375,0.68424207,0,21.4
0.687568903,3054.867432,0.687568903,0,21.5
0.690904856,3065.946533,0.690904856,0,21.6
0.694230855,3076.999023,0.694230855,0,21.7
0.697568119,3088.405518,0.697568119,0,21.8
0.700897872,3099.826172,0.700897872,0,21.9
0.70424062,3110.868164,0.70424062,0,22
0.707588375,3121.670654,0.707588375,0,22.1
0.710931122,3132.297852,0.710931122,0,22.2
0.714259148,3142.88501,0.714259148,0,22.3
0.717583895,3153.532227,0.717583895,0,22.4
0.720931351,3164.475586,0.720931351,0,22.5
0.724263191,3175.493896,0.724263191,0,22.6
0.727598667,3186.006348,0.727598667,0,22.7
0.73093152,3196.463135,0.73093152,0,22.8
0.734260678,3206.807617,0.734260678,0,22.9
0.737583756,3216.950684,0.737583756,0,23
0.740916967,3227.414307,0.740916967,0,23.1
0.74424535,3238.172607,0.74424535,0,23.2
0.747582138,3248.855957,0.747582138,0,23.3
0.750904322,3259.199219,0.750904322,0,23.4
0.754223585,3269.165283,0.754223585,0,23.5
0.757553577,3278.826904,0.757553577,0,23.6
0.760892689,3288.73584,0.760892689,0,23.7
0.764232695,3298.91626,0.764232695,0,23.8
0.767565072,3309.552246,0.767565072,0,23.9
