S3Tnbm,S3Tnbm,S3Tnbm,S3Tnbm,S3Tnbm
1.921955109,1760.497437,1.921955109,0,58.5
1.925252914,1753.067749,1.925252914,0,58.6
1.928602219,1746.095093,1.928602219,0,58.7
1.931941986,1739.223999,1.931941986,0,58.8
1.93535614,1732.520874,1.93535614,0,58.9
1.938684464,1725.445923,1.938684464,0,59
1.941949844,1718.547485,1.941949844,0,59.1
1.945375443,1713.22522,1.945375443,0,59.2
1.948703766,1706.080688,1.948703766,0,59.3
1.951967239,1698.748657,1.951967239,0,59.4
1.955274582,1691.432251,1.955274582,0,59.5
1.958688736,1684.94397,1.958688736,0,59.6
1.961921692,1679.029907,1.961921692,0,59.7
1.965324402,1672.979126,1.965324402,0,59.8
1.968568802,1666.28772,1.968568802,0,59.9
1.971767426,1659.78772,1.971767426,0,60
1.975193024,1654.553345,1.975193024,0,60.1
1.978467941,1648.951782,1.978467941,0,60.2
1.981786728,1642.721313,1.981786728,0,60.3
1.985115051,1636.721313,1.985115051,0,60.4
1.98849678,1631.13147,1.98849678,0,60.5
1.991762161,1625.565063,1.991762161,0,60.6
1.995229721,1620.488892,1.995229721,0,60.7
1.99852562,1614.836548,1.99852562,0,60.8
2.001897812,1609.336548,2.001897812,0,60.9
2.005290985,1603.918579,2.005290985,0,61
2.008640289,1598.121704,2.008640289,0,61.1
2.011915207,1592.703735,2.011915207,0,61.2
2.015275955,1587.215454,2.015275955,0,61.3
2.018615723,1582.690063,2.018615723,0,61.4
2.021999359,1577.856079,2.021999359,0,61.5
2.025348663,1572.848267,2.025348663,0,61.6
2.0286026,1567.707642,2.0286026,0,61.7
2.031972885,1563.555298,2.031972885,0,61.8
2.035312653,1559.176392,2.035312653,0,61.9
2.038728714,1554.826782,2.038728714,0,62
2.042045593,1550.270142,2.042045593,0,62.1
2.045255661,1546.035767,2.045255661,0,62.2
2.048639297,1541.955688,2.048639297,0,62.3
2.052009583,1537.94397,2.052009583,0,62.4
2.055242538,1533.524048,2.055242538,0,62.5
2.058485031,1529.574829,2.058485031,0,62.6
2.059461594,1528.590454,2.059461594,0,62.63
