S2Tnbm,S2Tnbm,S2Tnbm,S2Tnbm,S2Tnbm
1.921612978,1695.063354,1.921612978,0,58.5
1.924962282,1691.088745,1.924962282,0,58.6
1.928376436,1687.707886,1.928376436,0,58.7
1.931695223,1683.914917,1.931695223,0,58.8
1.934991121,1679.895386,1.934991121,0,58.9
1.938363314,1676.471558,1.938363314,0,59
1.941745043,1672.35437,1.941745043,0,59.1
1.945105791,1668.571167,1.945105791,0,59.2
1.94840169,1664.430542,1.94840169,0,59.3
1.951709032,1660.828979,1.951709032,0,59.4
1.955113649,1657.471558,1.955113649,0,59.5
1.958581209,1654.180542,1.958581209,0,59.6
1.961770296,1649.926636,1.961770296,0,59.7
1.965110064,1646.262573,1.965110064,0,59.8
1.968503237,1643.243042,1.968503237,0,59.9
1.971854448,1639.375854,1.971854448,0,60
1.975129366,1635.76062,1.975129366,0,60.1
1.978392839,1631.895386,1.978392839,0,60.2
1.981753588,1628.172729,1.981753588,0,60.3
1.985081911,1624.504761,1.985081911,0,60.4
1.98844254,1620.837036,1.98844254,0,60.5
1.991664052,1616.766724,1.991664052,0,60.6
1.995015264,1613.67688,1.995015264,0,60.7
1.998299718,1610.785278,1.998299718,0,60.8
2.001639366,1607.806763,2.001639366,0,60.9
2.00496769,1604.328247,2.00496769,0,61
2.008200645,1600.394653,2.008200645,0,61.1
2.01163578,1597.475708,2.01163578,0,61.2
2.014986992,1594.465942,2.014986992,0,61.3
2.018315315,1591.354614,2.018315315,0,61.4
2.021697044,1589.090942,2.021697044,0,61.5
2.025113106,1586.338013,2.025113106,0,61.6
2.02839756,1582.990356,2.02839756,0,61.7
2.031802177,1580.17981,2.031802177,0,61.8
2.03510952,1576.638794,2.03510952,0,61.9
2.038372993,1573.291138,2.038372993,0,62
2.041819572,1571.198364,2.041819572,0,62.1
2.04515934,1568.61731,2.04515934,0,62.2
2.048466682,1565.558716,2.048466682,0,62.3
2.051785469,1562.36731,2.051785469,0,62.4
2.055123329,1559.381958,2.055123329,0,62.5
2.058484077,1556.638794,2.058484077,0,62.6
2.061867714,1554.421021,2.061867714,0,62.7
2.065121651,1552.481567,2.065121651,0,62.8
2.068491936,1550.002075,2.068491936,0,62.9
2.071766853,1547.471802,2.071766853,0,63
2.075074196,1544.657349,2.075074196,0,63.1
2.078360558,1541.780396,2.078360558,0,63.2
2.0816679,1539.019653,2.0816679,0,63.3
2.084996223,1536.640747,2.084996223,0,63.4
2.088324547,1534.088989,2.088324547,0,63.5
2.091675758,1531.416138,2.091675758,0,63.6
2.094918251,1528.478638,2.094918251,0,63.7
2.09829998,1526.387817,2.09829998,0,63.8
2.101628304,1523.885864,2.101628304,0,63.9
2.105053902,1521.397583,2.105053902,0,64
2.108307838,1519.413208,2.108307838,0,64.1
2.111636162,1516.653442,2.111636162,0,64.2
2.115082741,1513.959106,2.115082741,0,64.3
2.118454933,1511.377075,2.118454933,0,64.4
2.121750832,1508.61145,2.121750832,0,64.5
2.125037193,1505.877075,2.125037193,0,64.6
2.128472328,1504.294067,2.128472328,0,64.7
2.131791115,1501.782349,2.131791115,0,64.8
2.135195732,1499.678833,2.135195732,0,64.9
2.138480186,1496.86438,2.138480186,0,65
2.141734123,1494.532349,2.141734123,0,65.1
2.145148277,1492.630981,2.145148277,0,65.2
2.148476601,1490.206177,2.148476601,0,65.3
2.151751518,1487.702271,2.151751518,0,65.4
2.155124426,1485.339966,2.155124426,0,65.5
2.158452749,1483.030396,2.158452749,0,65.6
2.161716223,1480.463989,2.161716223,0,65.7
2.165078878,1478.399536,2.165078878,0,65.8
2.168288946,1475.534302,2.168288946,0,65.9
2.171670675,1473.39563,2.171670675,0,66
2.174957037,1471.661743,2.174957037,0,66.1
2.178317785,1470.011353,2.178317785,0,66.2
2.181646109,1467.689087,2.181646109,0,66.3
2.184909582,1465.490845,2.184909582,0,66.4
2.188358068,1463.771118,2.188358068,0,66.5
2.191695929,1461.962524,2.191695929,0,66.6
2.194993734,1459.989868,2.194993734,0,66.7
2.198278189,1458.849487,2.198278189,0,66.8
2.198976278,1458.654175,2.198976278,0,66.82
