bm2,bm2,bm2,bm2,bm2
1.582367659,45.52486801,1.582367659,1.582367659,95.8
1.584023595,45.55960464,1.584023595,1.584023595,95.9
1.585705996,45.59615326,1.585705996,1.585705996,96
1.587364316,45.64207458,1.587364316,1.587364316,96.1
1.589028597,45.67105103,1.589028597,1.589028597,96.2
1.590700626,45.71775055,1.590700626,1.590700626,96.3
1.592368484,45.74767303,1.592368484,1.592368484,96.4
1.594028711,45.79732895,1.594028711,1.594028711,96.5
1.595687628,45.83024216,1.595687628,1.595687628,96.6
1.597360134,45.87552261,1.597360134,1.597360134,96.7
1.599031448,45.9122467,1.599031448,1.599031448,96.8
1.600692749,45.95887756,1.600692749,1.600692749,96.9
1.602362752,46.00513077,1.602362752,1.602362752,97
1.604029059,46.03454971,1.604029059,1.604029059,97.1
1.605688691,46.05667877,1.605688691,1.605688691,97.2
1.607352376,46.10601044,1.607352376,1.607352376,97.3
1.609015822,46.14999771,1.609015822,1.609015822,97.4
1.61068356,46.19777298,1.61068356,1.61068356,97.5
1.612355351,46.2406311,1.612355351,1.612355351,97.6
1.614031434,46.28620529,1.614031434,1.614031434,97.7
1.615686417,46.31568909,1.615686417,1.615686417,97.8
1.617338896,46.35769272,1.617338896,1.617338896,97.9
1.619020343,46.39973831,1.619020343,1.619020343,98
1.620688915,46.4376564,1.620688915,1.620688915,98.1
1.622338295,46.47556686,1.622338295,1.622338295,98.2
1.624005795,46.51044464,1.624005795,1.624005795,98.3
1.625674963,46.56558228,1.625674963,1.625674963,98.4
1.62734735,46.61282349,1.62734735,1.62734735,98.5
1.629014015,46.63003922,1.629014015,1.629014015,98.6
1.630669355,46.67948914,1.630669355,1.630669355,98.7
1.632342458,46.72882843,1.632342458,1.632342458,98.8
1.634004116,46.75656509,1.634004116,1.634004116,98.9
1.635688066,46.7884407,1.635688066,1.635688066,99
1.637359858,46.83522034,1.637359858,1.637359858,99.1
1.639013171,46.87030792,1.639013171,1.639013171,99.2
1.640689373,46.91838837,1.640689373,1.640689373,99.3
1.642345428,46.96009827,1.642345428,1.642345428,99.4
1.644024372,47.00721359,1.644024372,1.644024372,99.5
1.645687938,47.05547714,1.645687938,1.645687938,99.6
1.64735508,47.09115601,1.64735508,1.64735508,99.7
1.64903295,47.13111496,1.64903295,1.64903295,99.8
1.65070188,47.18791199,1.65070188,1.65070188,99.9
1.652351141,47.21993256,1.652351141,1.652351141,100
1.654011607,47.25767899,1.654011607,1.654011607,100.1
1.655686736,47.30653763,1.655686736,1.655686736,100.2
1.657353044,47.3284111,1.657353044,1.657353044,100.3
1.659026384,47.39168167,1.659026384,1.659026384,100.4
1.660694599,47.41744232,1.660694599,1.660694599,100.5
1.662366271,47.4751358,1.662366271,1.662366271,100.6
1.664031267,47.5182457,1.664031267,1.664031267,100.7
1.665688038,47.53549957,1.665688038,1.665688038,100.8
1.667356372,47.58935165,1.667356372,1.667356372,100.9
1.669017553,47.63327789,1.669017553,1.669017553,101
1.670683861,47.66704178,1.670683861,1.670683861,101.1
1.672359586,47.71239471,1.672359586,1.672359586,101.2
1.674025536,47.76485062,1.674025536,1.674025536,101.3
1.675696611,47.80016327,1.675696611,1.675696611,101.4
1.677354574,47.84555435,1.677354574,1.677354574,101.5
1.67901814,47.88572311,1.67901814,1.67901814,101.6
1.680669904,47.90896606,1.680669904,1.680669904,101.7
1.682348132,47.95655441,1.682348132,1.682348132,101.8
1.684006572,48.00849533,1.684006572,1.684006572,101.9
1.685672045,48.03265381,1.685672045,1.685672045,102
1.687340498,48.07986832,1.687340498,1.687340498,102.1
1.689005375,48.11063766,1.689005375,1.689005375,102.2
1.690671921,48.14508057,1.690671921,1.690671921,102.3
1.692352653,48.18181229,1.692352653,1.692352653,102.4
1.694018364,48.23081589,1.694018364,1.694018364,102.5
1.69568181,48.26496506,1.69568181,1.69568181,102.6
1.697356939,48.30203629,1.697356939,1.697356939,102.7
1.69901228,48.34358597,1.69901228,1.69901228,102.8
1.700679541,48.37597656,1.700679541,1.700679541,102.9
1.702346921,48.42338943,1.702346921,1.702346921,103
1.704020381,48.46902084,1.704020381,1.704020381,103.1
1.705678701,48.50028229,1.705678701,1.705678701,103.2
1.707348228,48.53499222,1.707348228,1.707348228,103.3
1.709017038,48.56967163,1.709017038,1.709017038,103.4
1.710683227,48.60293579,1.710683227,1.710683227,103.5
1.712350011,48.66334915,1.712350011,1.712350011,103.6
1.714019775,48.67975998,1.714019775,1.714019775,103.7
1.715685368,48.72629166,1.715685368,1.715685368,103.8
1.717350125,48.7516861,1.717350125,1.717350125,103.9
1.719021559,48.78247452,1.719021559,1.719021559,104
1.720689654,48.8156662,1.720689654,1.720689654,104.1
1.72235918,48.86737442,1.72235918,1.72235918,104.2
1.724026084,48.90257263,1.724026084,1.724026084,104.3
1.725691915,48.94275284,1.725691915,1.725691915,104.4
1.727355003,48.96525955,1.727355003,1.727355003,104.5
1.729031086,49.00802231,1.729031086,1.729031086,104.6
1.730689287,49.06834412,1.730689287,1.730689287,104.7
1.73236537,49.10720444,1.73236537,1.73236537,104.8
1.734029055,49.14772797,1.734029055,1.734029055,104.9
1.735700846,49.16792297,1.735700846,1.735700846,105
1.737363696,49.23057938,1.737363696,1.737363696,105.1
1.739020467,49.25887299,1.739020467,1.739020467,105.2
1.740687609,49.3013382,1.740687609,1.740687609,105.3
1.742349863,49.3234024,1.742349863,1.742349863,105.4
1.744009852,49.36556625,1.744009852,1.744009852,105.5
1.745685577,49.39806747,1.745685577,1.745685577,105.6
1.747348905,49.45436096,1.747348905,1.747348905,105.7
1.749014258,49.48789978,1.749014258,1.749014258,105.8
1.750693202,49.54158401,1.750693202,1.750693202,105.9
1.752348423,49.58234024,1.752348423,1.752348423,106
1.754026532,49.60990906,1.754026532,1.754026532,106.1
1.755687475,49.64225388,1.755687475,1.755687475,106.2
1.757357955,49.695858,1.757357955,1.757357955,106.3
1.759021521,49.72615814,1.759021521,1.759021521,106.4
1.760693789,49.74836731,1.760693789,1.760693789,106.5
1.762361646,49.79455948,1.762361646,1.762361646,106.6
1.764018893,49.83423615,1.764018893,1.764018893,106.7
1.765685439,49.87516403,1.765685439,1.765685439,106.8
1.767352581,49.9243927,1.767352581,1.767352581,106.9
1.769020915,49.93674088,1.769020915,1.769020915,107
1.770690799,49.99427032,1.770690799,1.770690799,107.1
1.772349119,50.02672958,1.772349119,1.772349119,107.2
1.774018168,50.07653046,1.774018168,1.774018168,107.3
1.775680184,50.10478592,1.775680184,1.775680184,107.4
1.777344108,50.14312363,1.777344108,1.777344108,107.5
1.779016137,50.20436096,1.779016137,1.779016137,107.6
1.78068161,50.23745728,1.78068161,1.78068161,107.7
1.782344341,50.26728821,1.782344341,1.782344341,107.8
1.784023046,50.29430389,1.784023046,1.784023046,107.9
1.785687685,50.36099625,1.785687685,1.785687685,108
1.787348866,50.39675903,1.787348866,1.787348866,108.1
1.789016247,50.44151688,1.789016247,1.789016247,108.2
1.790685773,50.49375153,1.790685773,1.790685773,108.3
1.792362452,50.52449799,1.792362452,1.792362452,108.4
1.794015765,50.56116486,1.794015765,1.794015765,108.5
1.795692682,50.57522202,1.795692682,1.795692682,108.6
1.797374249,50.61374283,1.797374249,1.797374249,108.7
1.799023509,50.677948,1.799023509,1.799023509,108.8
1.800686955,50.70201111,1.800686955,1.800686955,108.9
1.802353501,50.74655151,1.802353501,1.802353501,109
1.804018497,50.78438568,1.804018497,1.804018497,109.1
1.80568409,50.83021164,1.80568409,1.80568409,109.2
1.807343483,50.84790802,1.807343483,1.807343483,109.3
1.809028387,50.90839767,1.809028387,1.809028387,109.4
1.810685515,50.93839264,1.810685515,1.810685515,109.5
1.812359214,50.98165512,1.812359214,1.812359214,109.6
1.814036608,51.02309799,1.814036608,1.814036608,109.7
1.815695286,51.05741501,1.815695286,1.815695286,109.8
1.817368269,51.09798813,1.817368269,1.817368269,109.9
1.819035649,51.13002014,1.819035649,1.819035649,110
1.820701241,51.17609024,1.820701241,1.820701241,110.1
1.822368741,51.19842148,1.822368741,1.822368741,110.2
1.824025512,51.23278046,1.824025512,1.824025512,110.3
1.825698256,51.26282883,1.825698256,1.825698256,110.4
1.827348232,51.30469131,1.827348232,1.827348232,110.5
1.829021573,51.34489441,1.829021573,1.829021573,110.6
1.830694675,51.39191055,1.830694675,1.830694675,110.7
1.832350254,51.43063736,1.832350254,1.832350254,110.8
1.834025145,51.50126266,1.834025145,1.834025145,110.9
1.835688114,51.51973343,1.835688114,1.835688114,111
1.837346673,51.55229187,1.837346673,1.837346673,111.1
1.839019179,51.5904541,1.839019179,1.839019179,111.2
1.840697527,51.61531067,1.840697527,1.840697527,111.3
1.842355847,51.6643219,1.842355847,1.842355847,111.4
1.844017982,51.69211578,1.844017982,1.844017982,111.5
1.845680594,51.74086761,1.845680594,1.845680594,111.6
1.847357988,51.76729202,1.847357988,1.847357988,111.7
1.849013209,51.79709244,1.849013209,1.849013209,111.8
1.850676894,51.83329391,1.850676894,1.850676894,111.9
1.852351069,51.88571167,1.852351069,1.852351069,112
1.854012489,51.92567825,1.854012489,1.854012489,112.1
1.855683446,51.9361496,1.855683446,1.855683446,112.2
1.857352734,51.98595047,1.857352734,1.857352734,112.3
1.859020233,52.04337692,1.859020233,1.859020233,112.4
1.860675454,52.06555557,1.860675454,1.860675454,112.5
1.862346649,52.08905792,1.862346649,1.862346649,112.6
1.864015937,52.13794708,1.864015937,1.864015937,112.7
1.865679264,52.17470551,1.865679264,1.865679264,112.8
1.867344499,52.21946716,1.867344499,1.867344499,112.9
1.86901927,52.25521851,1.86901927,1.86901927,113
1.870684981,52.27025986,1.870684981,1.870684981,113.1
1.872357607,52.32209778,1.872357607,1.872357607,113.2
1.874026179,52.36270142,1.874026179,1.874026179,113.3
1.875694275,52.38643265,1.875694275,1.875694275,113.4
1.877366662,52.431427,1.877366662,1.877366662,113.5
1.879033208,52.47369003,1.879033208,1.879033208,113.6
1.880702853,52.50619507,1.880702853,1.880702853,113.7
1.88237381,52.55887222,1.88237381,1.88237381,113.8
1.884046793,52.59554672,1.884046793,1.884046793,113.9
1.885700226,52.61339569,1.885700226,1.885700226,114
1.887358665,52.65166855,1.887358665,1.887358665,114.1
1.88902247,52.6947937,1.88902247,1.88902247,114.2
1.890703321,52.73381042,1.890703321,1.890703321,114.3
1.892362833,52.76994324,1.892362833,1.892362833,114.4
1.894020438,52.80732727,1.894020438,1.894020438,114.5
1.895691752,52.8486824,1.895691752,1.895691752,114.6
1.897370934,52.89709854,1.897370934,1.897370934,114.7
1.899022102,52.9393158,1.899022102,1.899022102,114.8
1.900680542,52.97328568,1.900680542,1.900680542,114.9
1.902353406,53.00174713,1.902353406,1.902353406,115
1.904023051,53.03972244,1.904023051,1.904023051,115.1
1.905689478,53.0880661,1.905689478,1.905689478,115.2
1.907351613,53.11519241,1.907351613,1.907351613,115.3
1.909007549,53.16115189,1.909007549,1.909007549,115.4
1.910674453,53.19639206,1.910674453,1.910674453,115.5
1.912355065,53.2377739,1.912355065,1.912355065,115.6
1.914026737,53.27695465,1.914026737,1.914026737,115.7
1.915691614,53.28450394,1.915691614,1.915691614,115.8
1.917339921,53.34296799,1.917339921,1.917339921,115.9
1.919010043,53.38634491,1.919010043,1.919010043,116
1.920676589,53.40096283,1.920676589,1.920676589,116.1
1.922343016,53.4445343,1.922343016,1.922343016,116.2
1.924010158,53.49583817,1.924010158,1.924010158,116.3
1.925667167,53.52004623,1.925667167,1.925667167,116.4
1.927336454,53.56581116,1.927336454,1.927336454,116.5
1.929007292,53.58784485,1.929007292,1.929007292,116.6
1.930677295,53.63027573,1.930677295,1.930677295,116.7
1.932342649,53.67455292,1.932342649,1.932342649,116.8
1.934013724,53.70988846,1.934013724,1.934013724,116.9
1.935686469,53.75833893,1.935686469,1.935686469,117
1.937348366,53.781147,1.937348366,1.937348366,117.1
1.939023018,53.81895447,1.939023018,1.939023018,117.2
1.940696955,53.86617279,1.940696955,1.940696955,117.3
1.942363381,53.90317917,1.942363381,1.942363381,117.4
1.944034457,53.94985962,1.944034457,1.944034457,117.5
1.945692062,53.98515701,1.945692062,1.945692062,117.6
1.947351217,54.00751877,1.947351217,1.947351217,117.7
1.949026227,54.04553986,1.949026227,1.949026227,117.8
1.950698972,54.07296371,1.950698972,1.950698972,117.9
1.952364326,54.11436844,1.952364326,1.952364326,118
1.954016328,54.16334534,1.954016328,1.954016328,118.1
1.955692887,54.20210648,1.955692887,1.955692887,118.2
1.957362056,54.23007584,1.957362056,1.957362056,118.3
1.959028721,54.26314163,1.959028721,1.959028721,118.4
1.960690141,54.30742645,1.960690141,1.960690141,118.5
1.962359905,54.34317017,1.962359905,1.962359905,118.6
1.964032173,54.39080811,1.964032173,1.964032173,118.7
1.965698838,54.42733002,1.965698838,1.965698838,118.8
1.967362642,54.4540062,1.967362642,1.967362642,118.9
1.969024301,54.49206161,1.969024301,1.969024301,119
1.970691085,54.53442383,1.970691085,1.970691085,119.1
1.972345114,54.57476425,1.972345114,1.972345114,119.2
1.974016428,54.61326599,1.974016428,1.974016428,119.3
1.975680232,54.65740967,1.975680232,1.975680232,119.4
1.977348566,54.68827057,1.977348566,1.977348566,119.5
1.979017735,54.73546219,1.979017735,1.979017735,119.6
1.980685472,54.7554245,1.980685472,1.980685472,119.7
1.982351065,54.77748871,1.982351065,1.982351065,119.8
1.984007239,54.79858017,1.984007239,1.984007239,119.9
1.98568213,54.84964371,1.98568213,1.98568213,120
1.987345099,54.89042664,1.987345099,1.987345099,120.1
1.989002228,54.92995453,1.989002228,1.989002228,120.2
1.990675449,54.95890427,1.990675449,1.990675449,120.3
1.992341399,54.98773956,1.992341399,1.992341399,120.4
1.994000912,55.01296234,1.994000912,1.994000912,120.5
1.995680332,55.06368637,1.995680332,1.995680332,120.6
1.997351646,55.10867691,1.997351646,1.997351646,120.7
1.999010921,55.16246414,1.999010921,1.999010921,120.8
2.000683069,55.18184662,2.000683069,2.000683069,120.9
2.002353668,55.20000076,2.002353668,2.002353668,121
2.004010201,55.23036957,2.004010201,2.004010201,121.1
2.005683661,55.2869072,2.005683661,2.005683661,121.2
2.007349491,55.30302048,2.007349491,2.007349491,121.3
2.009011984,55.34286118,2.009011984,2.009011984,121.4
2.010670424,55.39665604,2.010670424,2.010670424,121.5
2.012353897,55.43660736,2.012353897,2.012353897,121.6
2.014021397,55.46245575,2.014021397,2.014021397,121.7
2.015697718,55.49100876,2.015697718,2.015697718,121.8
2.017354488,55.53723145,2.017354488,2.017354488,121.9
2.019036293,55.5707283,2.019036293,2.019036293,122
2.020694494,55.61977005,2.020694494,2.020694494,122.1
2.022361755,55.66143036,2.022361755,2.022361755,122.2
2.024036407,55.6849823,2.024036407,2.024036407,122.3
2.025702238,55.72060776,2.025702238,2.025702238,122.4
2.0273664,55.74951553,2.0273664,2.0273664,122.5
2.029040813,55.78972244,2.029040813,2.029040813,122.6
2.030693531,55.82077789,2.030693531,2.030693531,122.7
2.032358646,55.86199188,2.032358646,2.032358646,122.8
2.034018517,55.90322495,2.034018517,2.034018517,122.9
2.035693645,55.92448044,2.035693645,2.035693645,123
2.037355423,55.97282791,2.037355423,2.037355423,123.1
2.039027214,56.00300598,2.039027214,2.039027214,123.2
2.040700197,56.04490662,2.040700197,2.040700197,123.3
2.04236412,56.09715652,2.04236412,2.04236412,123.4
2.044023991,56.11499405,2.044023991,2.044023991,123.5
2.045683146,56.15740967,2.045683146,2.045683146,123.6
2.04734993,56.18536758,2.04734993,2.04734993,123.7
2.049010992,56.2207222,2.049010992,2.049010992,123.8
2.050680161,56.24899673,2.050680161,2.050680161,123.9
2.052342176,56.30169296,2.052342176,2.052342176,124
2.05401516,56.3274765,2.05401516,2.05401516,124.1
2.055678368,56.3777771,2.055678368,2.055678368,124.2
2.057347298,56.40348816,2.057347298,2.057347298,124.3
2.059008598,56.43215561,2.059008598,2.059008598,124.4
2.060682535,56.49443436,2.060682535,2.060682535,124.5
2.062356472,56.52807617,2.062356472,2.062356472,124.6
2.064019918,56.55305862,2.064019918,2.064019918,124.7
2.065685749,56.5850296,2.065685749,2.065685749,124.8
2.067354918,56.62424469,2.067354918,2.067354918,124.9
2.069016218,56.65838623,2.069016218,2.069016218,125
2.070674419,56.71169281,2.070674419,2.070674419,125.1
2.072358608,56.74696732,2.072358608,2.072358608,125.2
2.074012041,56.76809692,2.074012041,2.074012041,125.3
2.075683117,56.81263733,2.075683117,2.075683117,125.4
2.077357531,56.82715225,2.077357531,2.077357531,125.5
2.079015017,56.91908264,2.079015017,2.079015017,125.6
2.080679178,56.92486191,2.080679178,2.080679178,125.7
2.082354069,56.88455963,2.082354069,2.082354069,125.8
2.084020376,56.95595169,2.084020376,2.084020376,125.9
2.085683346,57.05162048,2.085683346,2.085683346,126
2.087358236,57.09912491,2.087358236,2.087358236,126.1
2.08902359,57.09899902,2.08902359,2.08902359,126.2
2.090696335,57.07668686,2.090696335,2.090696335,126.3
2.092349529,57.16146469,2.092349529,2.092349529,126.4
2.094032764,57.22880936,2.094032764,2.094032764,126.5
2.095678568,57.2710228,2.095678568,2.095678568,126.6
2.097357988,57.24428558,2.097357988,2.097357988,126.7
2.099039555,57.26686096,2.099039555,2.099039555,126.8
2.100699425,57.33534241,2.100699425,2.100699425,126.9
2.102359056,57.40567017,2.102359056,2.102359056,127
2.104024887,57.41172028,2.104024887,2.104024887,127.1
2.105681181,57.41820908,2.105681181,2.105681181,127.2
2.10735178,57.4858284,2.10735178,2.10735178,127.3
2.109014034,57.53888321,2.109014034,2.109014034,127.4
2.110684156,57.5943222,2.110684156,2.110684156,127.5
2.112345219,57.62470245,2.112345219,2.112345219,127.6
2.114013195,57.63240814,2.114013195,2.114013195,127.7
2.115694284,57.66897964,2.115694284,2.115694284,127.8
2.117343903,57.70554352,2.117343903,2.117343903,127.9
2.119018078,57.76655197,2.119018078,2.119018078,128
2.120681524,57.78903961,2.120681524,2.120681524,128.1
2.122344971,57.8039856,2.122344971,2.122344971,128.2
2.124022722,57.85422134,2.124022722,2.124022722,128.3
2.125682116,57.89528275,2.125682116,2.125682116,128.4
2.127351761,57.92629623,2.127351761,2.127351761,128.5
2.129022598,57.94742584,2.129022598,2.129022598,128.6
2.130690336,57.98535156,2.130690336,2.130690336,128.7
2.13234973,58.01927185,2.13234973,2.13234973,128.8
2.134012699,58.0729599,2.134012699,2.134012699,128.9
2.135680676,58.10036469,2.135680676,2.135680676,129
2.137355566,58.114254,2.137355566,2.137355566,129.1
2.139011383,58.16092682,2.139011383,2.139011383,129.2
2.140674114,58.1970787,2.140674114,2.140674114,129.3
2.142344713,58.24229431,2.142344713,2.142344713,129.4
2.144015074,58.28115845,2.144015074,2.144015074,129.5
2.145685434,58.32450104,2.145685434,2.145685434,129.6
2.147350311,58.34269333,2.147350311,2.147350311,129.7
2.149011374,58.38705063,2.149011374,2.149011374,129.8
2.150672197,58.42840576,2.150672197,2.150672197,129.9
2.152340174,58.45685577,2.152340174,2.152340174,130
2.154009819,58.48276138,2.154009819,2.154009819,130.1
2.155676365,58.51256561,2.155676365,2.155676365,130.2
2.157341719,58.56282806,2.157341719,2.157341719,130.3
2.159022331,58.58737183,2.159022331,2.159022331,130.4
2.160695314,58.63231659,2.160695314,2.160695314,130.5
2.162358284,58.66905975,2.162358284,2.162358284,130.6
2.164029837,58.6903038,2.164029837,2.164029837,130.7
2.165683746,58.73714066,2.165683746,2.165683746,130.8
2.167350292,58.76310349,2.167350292,2.167350292,130.9
2.169022083,58.80079651,2.169022083,2.169022083,131
2.170687437,58.84000397,2.170687437,2.170687437,131.1
2.172351837,58.86616516,2.172351837,2.172351837,131.2
2.17403245,58.90807724,2.17403245,2.17403245,131.3
2.175675392,58.93870926,2.175675392,2.175675392,131.4
2.177361488,58.97867203,2.177361488,2.177361488,131.5
2.179023504,59.00365829,2.179023504,2.179023504,131.6
2.180688858,59.05359268,2.180688858,2.180688858,131.7
2.182347059,59.07828903,2.182347059,2.182347059,131.8
2.184029818,59.1073494,2.184029818,2.184029818,131.9
2.185690165,59.132164,2.185690165,2.185690165,132
2.187367678,59.16127777,2.187367678,2.187367678,132.1
2.189015865,59.20591354,2.189015865,2.189015865,132.2
2.190686703,59.2452507,2.190686703,2.190686703,132.3
2.192357063,59.28013611,2.192357063,2.192357063,132.4
2.19402194,59.30841064,2.19402194,2.19402194,132.5
2.195693254,59.34439087,2.195693254,2.195693254,132.6
2.19735527,59.39324951,2.19735527,2.19735527,132.7
2.199027538,59.42658997,2.199027538,2.199027538,132.8
2.200695515,59.45829773,2.200695515,2.200695515,132.9
2.202350378,59.48986816,2.202350378,2.202350378,133
2.204029799,59.52797318,2.204029799,2.204029799,133.1
2.205677271,59.5538559,2.205677271,2.205677271,133.2
2.207355976,59.59978867,2.207355976,2.207355976,133.3
2.209015131,59.62084579,2.209015131,2.209015131,133.4
2.210686445,59.6758194,2.210686445,2.210686445,133.5
2.212343216,59.68964386,2.212343216,2.212343216,133.6
2.214010715,59.74618149,2.214010715,2.214010715,133.7
2.215680599,59.78199005,2.215680599,2.215680599,133.8
2.217344284,59.80241013,2.217344284,2.217344284,133.9
2.219024897,59.83072281,2.219024897,2.219024897,134
2.220689774,59.86861801,2.220689774,2.220689774,134.1
2.222349644,59.90309906,2.222349644,2.222349644,134.2
2.224018097,59.93314743,2.224018097,2.224018097,134.3
2.225685835,59.97179413,2.225685835,2.225685835,134.4
2.227343321,60.01515198,2.227343321,2.227343321,134.5
2.229018688,60.04378891,2.229018688,2.229018688,134.6
2.230672121,60.08303452,2.230672121,2.230672121,134.7
2.232343912,60.13431168,2.232343912,2.232343912,134.8
2.234005451,60.16221619,2.234005451,2.234005451,134.9
2.235683918,60.19212723,2.235683918,2.235683918,135
2.237346649,60.23662567,2.237346649,2.237346649,135.1
2.239023209,60.25819778,2.239023209,2.239023209,135.2
2.240692616,60.30287552,2.240692616,2.240692616,135.3
2.242359161,60.3417244,2.242359161,2.242359161,135.4
2.24403429,60.37783051,2.24403429,2.24403429,135.5
2.24569273,60.40398026,2.24569273,2.24569273,135.6
2.247365475,60.45385361,2.247365475,2.247365475,135.7
2.249032974,60.48800278,2.249032974,2.249032974,135.8
2.250698805,60.53586578,2.250698805,2.250698805,135.9
2.252370596,60.55856323,2.252370596,2.252370596,136
2.254022121,60.58624649,2.254022121,2.254022121,136.1
2.255695343,60.63303375,2.255695343,2.255695343,136.2
2.257362366,60.6505127,2.257362366,2.257362366,136.3
2.259023666,60.68799973,2.259023666,2.259023666,136.4
2.260691404,60.71911621,2.260691404,2.260691404,136.5
2.262361288,60.79106522,2.262361288,2.262361288,136.6
2.26402545,60.80039978,2.26402545,2.26402545,136.7
2.26568079,60.83101273,2.26568079,2.26568079,136.8
2.267346382,60.8729744,2.267346382,2.267346382,136.9
2.269012928,60.89583588,2.269012928,2.269012928,137
2.270689487,60.95196152,2.270689487,2.270689487,137.1
2.272344828,60.98096466,2.272344828,2.272344828,137.2
2.274013996,61.00255203,2.274013996,2.274013996,137.3
2.275684357,61.04576111,2.275684357,2.275684357,137.4
2.277358294,61.07464981,2.277358294,2.277358294,137.5
2.279020786,61.11009598,2.279020786,2.279020786,137.6
2.280693531,61.13617706,2.280693531,2.280693531,137.7
2.282346964,61.16201401,2.282346964,2.282346964,137.8
2.284017801,61.21157455,2.284017801,2.284017801,137.9
2.285686493,61.24180222,2.285686493,2.285686493,138
2.287337303,61.28131866,2.287337303,2.287337303,138.1
2.289010525,61.34648895,2.289010525,2.289010525,138.2
2.290688515,61.35334778,2.290688515,2.290688515,138.3
2.292339802,61.38459015,2.292339802,2.292339802,138.4
2.293999672,61.42572784,2.293999672,2.293999672,138.5
2.29566741,61.47593307,2.29566741,2.29566741,138.6
2.297342777,61.50123978,2.297342777,2.297342777,138.7
2.298995495,61.53523254,2.298995495,2.298995495,138.8
2.300675154,61.57819748,2.300675154,2.300675154,138.9
2.302346468,61.59727097,2.302346468,2.302346468,139
2.304021835,61.62890625,2.304021835,2.304021835,139.1
2.305696249,61.68646622,2.305696249,2.305696249,139.2
2.307360411,61.70671082,2.307360411,2.307360411,139.3
2.309026003,61.74291611,2.309026003,2.309026003,139.4
2.310690641,61.76196671,2.310690641,2.310690641,139.5
2.312365294,61.79483795,2.312365294,2.312365294,139.6
2.314036846,61.83065796,2.314036846,2.314036846,139.7
2.315701485,61.86342239,2.315701485,2.315701485,139.8
2.317364931,61.91446304,2.317364931,2.317364931,139.9
2.31904006,61.93294144,2.31904006,2.31904006,140
2.320703745,61.97215652,2.320703745,2.320703745,140.1
2.322376013,62.00426102,2.322376013,2.322376013,140.2
2.32402873,62.04033661,2.32402873,2.32402873,140.3
2.325700521,62.09615707,2.325700521,2.325700521,140.4
2.327365637,62.11953735,2.327365637,2.327365637,140.5
2.329026937,62.14421082,2.329026937,2.329026937,140.6
2.330689907,62.17232513,2.330689907,2.330689907,140.7
2.332362175,62.21361923,2.332362175,2.332362175,140.8
2.334021091,62.25122833,2.334021091,2.334021091,140.9
2.33569932,62.28520966,2.33569932,2.33569932,141
2.337354183,62.31400681,2.337354183,2.337354183,141.1
2.339019775,62.3456192,2.339019775,2.339019775,141.2
2.340688229,62.37466812,2.340688229,2.340688229,141.3
2.342360258,62.40766144,2.342360258,2.342360258,141.4
2.344021559,62.45597076,2.344021559,2.344021559,141.5
2.345699072,62.47718811,2.345699072,2.345699072,141.6
2.347353935,62.49698257,2.347353935,2.347353935,141.7
2.349012375,62.53595352,2.349012375,2.349012375,141.8
2.350674629,62.5896225,2.350674629,2.350674629,141.9
2.352339983,62.61181641,2.352339983,2.352339983,142
2.354005337,62.63973236,2.354005337,2.354005337,142.1
2.355672359,62.65766907,2.355672359,2.355672359,142.2
2.357332468,62.69541168,2.357332468,2.357332468,142.3
2.35900259,62.73955917,2.35900259,2.35900259,142.4
2.360675812,62.7648201,2.360675812,2.360675812,142.5
2.362345695,62.80250549,2.362345695,2.362345695,142.6
2.364019632,62.84932709,2.364019632,2.364019632,142.7
2.365679026,62.88241577,2.365679026,2.365679026,142.8
2.367351294,62.88514709,2.367351294,2.367351294,142.9
2.369020939,62.93331528,2.369020939,2.369020939,143
2.370687246,62.98146439,2.370687246,2.370687246,143.1
2.372345209,63.01748276,2.372345209,2.372345209,143.2
2.374027967,63.03418732,2.374027967,2.374027967,143.3
2.375685453,63.09047318,2.375685453,2.375685453,143.4
2.377346516,63.11356354,2.377346516,2.377346516,143.5
2.37902236,63.16202164,2.37902236,2.37902236,143.6
2.380697489,63.19931412,2.380697489,2.380697489,143.7
2.38236165,63.21606445,2.38236165,2.38236165,143.8
2.384029388,63.24681091,2.384029388,2.384029388,143.9
2.385683537,63.29304123,2.385683537,2.385683537,144
2.38735795,63.32701492,2.38735795,2.38735795,144.1
2.389028549,63.35943222,2.389028549,2.389028549,144.2
2.39069581,63.40424347,2.39069581,2.39069581,144.3
2.392360687,63.43715668,2.392360687,2.392360687,144.4
2.394025087,63.46723175,2.394025087,2.394025087,144.5
2.395680666,63.5009613,2.395680666,2.395680666,144.6
2.397347927,63.53500366,2.397347927,2.397347927,144.7
2.399023294,63.57685471,2.399023294,2.399023294,144.8
2.400691271,63.59980774,2.400691271,2.400691271,144.9
2.402369022,63.64028931,2.402369022,2.402369022,145
2.404023886,63.67160797,2.404023886,2.404023886,145.1
2.405693293,63.70013809,2.405693293,2.405693293,145.2
2.407356977,63.73370743,2.407356977,2.407356977,145.3
2.409026146,63.77421188,2.409026146,2.409026146,145.4
2.410671234,63.81335831,2.410671234,2.410671234,145.5
2.412339687,63.83579254,2.412339687,2.412339687,145.6
2.414012909,63.8767395,2.414012909,2.414012909,145.7
2.415665865,63.91700745,2.415665865,2.415665865,145.8
2.417346716,63.94206619,2.417346716,2.417346716,145.9
2.419010162,63.98044968,2.419010162,2.419010162,146
